timestamp,clientcon,clientcon_active,clientcon_idle,CPU,Mem,in,out
1619638200,1228,855,373,10,20,30,67
1619640000,1232,892,340,13,20,55,89
1619641800,1278,903,375,10,20,56,92
1619643600,1318,900,418,11,20,70,105
1619645400,1406,992,414,11,20,63,98
1619647200,1314,912,402,11,20,52,89
1619649000,1250,884,366,11,20,57,93
1619650800,1244,868,375,13,20,54,107
1619652600,1225,880,345,12,20,110,161
1619654400,1184,838,345,10,20,77,109
1619656200,1151,826,325,7,19,75,107
1619658000,1127,806,321,8,19,21,57
1619659800,1118,797,321,7,19,56,84
1619661600,1105,780,325,10,19,20,47
1619663400,1048,774,274,8,19,33,63
1619665200,1027,762,265,7,19,33,60
1619667000,987,747,240,7,19,38,60
1619668800,973,738,235,7,19,28,51
1619670600,997,737,260,6,19,17,37
1619672400,977,730,247,7,19,16,36
1619674200,963,722,241,6,18,14,35
1619676000,957,723,234,6,18,14,35
1619677800,928,708,219,8,18,12,34
1619679600,921,708,213,7,18,12,33
1619681400,901,703,198,6,18,18,39
1619683200,913,701,212,7,18,48,66
1619685000,899,694,204,7,18,8,28
1619686800,918,693,225,4,18,9,31
1619688600,919,691,228,6,18,9,31
1619690400,885,688,197,5,19,10,31
1619692200,896,694,202,5,19,10,31
1619694000,909,702,208,5,18,9,31
1619695800,887,682,205,6,18,9,31
1619697600,895,685,210,6,18,12,35
1619699400,918,689,229,8,18,25,38
1619701200,939,704,236,8,18,16,38
1619703000,1006,739,267,7,19,22,44
1619704800,1060,772,287,6,19,24,46
1619706600,1174,811,363,7,19,29,50
1619708400,1278,864,415,10,20,31,52
1619710200,1275,866,409,12,20,36,58
1619712000,1293,898,396,12,20,63,85
1619713800,1317,897,421,11,20,86,106
1619715600,1286,910,376,10,20,83,100
1619717400,1359,927,432,11,20,165,181
1619719200,1310,911,399,14,21,142,156
1619721000,1231,881,350,11,20,123,144
1619722800,1185,859,326,13,21,163,174
1619724600,1210,862,348,10,20,119,141
1619726400,1193,860,333,11,20,144,161
1619728200,1336,922,415,13,21,115,148
1619730000,1371,957,414,13,21,175,196
1619731800,1322,958,364,13,20,102,125
1619733600,1295,929,366,13,20,86,103
1619735400,1297,916,380,10,20,72,96
1619737200,1249,907,341,10,20,51,77
1619739000,1184,869,315,10,20,63,88
1619740800,1169,853,316,9,20,60,80
1619742600,1127,835,292,10,20,79,100
1619744400,1098,820,278,8,20,86,106
1619746200,1061,798,263,8,19,28,50
1619748000,1023,772,250,11,19,80,102
1619749800,999,762,237,9,19,84,105
1619751600,1007,748,259,9,19,102,122
1619753400,968,736,232,9,19,72,92
1619755200,969,735,234,11,19,157,176
1619757000,947,729,218,9,19,129,148
1619758800,959,728,231,8,19,64,91
1619760600,956,717,239,7,19,38,63
1619762400,947,713,233,9,19,31,53
1619764200,940,715,225,8,19,38,60
1619766000,935,709,226,6,19,23,45
1619767800,936,710,226,6,19,19,42
1619769600,926,703,223,6,19,46,66
1619771400,923,709,214,6,19,13,36
1619773200,923,706,217,6,19,17,38
1619775000,932,709,223,6,19,24,46
1619776800,920,699,221,6,19,9,31
1619778600,910,705,205,7,19,12,35
1619780400,910,710,200,6,18,12,35
1619782200,919,710,210,6,18,34,56
1619784000,929,708,221,7,18,14,36
1619785800,967,719,248,5,19,16,38
1619787600,1000,747,253,8,19,23,45
1619789400,1047,773,274,7,19,22,45
1619791200,1035,767,268,7,19,24,46
1619793000,1214,856,358,9,20,22,44
1619794800,1230,876,354,11,20,48,70
1619796600,1292,906,386,10,20,55,81
1619798400,1280,901,379,11,20,58,82
1619800200,1337,910,426,10,20,44,69
1619802000,1320,905,414,11,20,41,65
1619803800,1345,914,431,11,20,44,66
1619805600,1291,917,373,9,20,52,74
1619807400,1281,911,369,8,20,35,58
1619809200,1217,864,353,8,20,31,53
1619811000,1253,880,372,9,20,62,91
1619812800,1264,888,376,12,20,69,101
1619814600,1282,901,381,10,20,98,116
1619816400,1304,911,393,10,20,112,128
1619818200,1300,949,352,11,20,88,103
1619820000,1346,962,384,9,20,89,106
1619821800,1331,935,396,9,20,51,73
1619823600,1237,895,341,8,20,64,84
1619825400,1207,887,319,8,20,66,87
1619827200,1182,883,299,7,20,47,69
1619829000,1184,855,329,9,20,52,74
1619830800,1148,831,316,8,20,60,81
1619832600,1112,820,293,7,20,69,89
1619834400,1042,786,256,8,20,64,82
1619836200,1038,796,241,6,20,49,68
1619838000,1019,778,241,6,20,34,53
1619839800,1002,769,233,7,20,27,46
1619841600,986,766,220,6,20,46,60
1619843400,1002,754,248,6,19,48,66
1619845200,979,743,237,6,19,17,35
1619847000,965,731,234,5,19,13,32
1619848800,942,707,235,5,19,13,32
1619850600,950,701,248,5,19,14,33
1619852400,909,690,219,7,19,28,47
1619854200,926,688,238,8,19,58,77
1619856000,909,679,230,6,19,67,85
1619857800,890,674,216,5,19,21,40
1619859600,880,674,206,4,19,19,37
1619861400,904,683,221,6,19,21,41
1619863200,918,672,246,5,19,19,38
1619865000,914,680,234,6,19,19,37
1619866800,912,676,236,4,19,16,34
1619868600,927,674,253,5,18,12,31
1619870400,915,676,239,5,19,13,32
1619872200,902,675,226,5,19,13,31
1619874000,901,675,226,5,19,15,34
1619875800,888,681,207,5,19,24,42
1619877600,888,673,215,5,19,31,49
1619879400,937,678,259,6,19,23,41
1619881200,907,682,225,5,19,20,37
1619883000,914,685,229,6,19,19,37
1619884800,903,681,222,5,19,13,30
1619886600,902,679,222,5,19,8,26
1619888400,916,685,230,5,19,9,27
1619890200,942,693,249,5,18,10,27
1619892000,938,690,248,6,19,30,48
1619893800,915,689,227,6,19,56,73
1619895600,891,676,215,7,19,16,33
1619897400,898,676,222,4,18,11,28
1619899200,915,685,231,5,19,11,29
1619901000,904,682,222,5,19,11,28
1619902800,907,682,225,5,19,10,27
1619904600,912,676,236,6,19,11,28
1619906400,901,674,228,5,19,12,30
1619908200,912,679,234,5,19,10,30
1619910000,890,670,220,5,19,8,27
1619911800,867,670,197,6,18,11,30
1619913600,883,666,217,8,18,11,30
1619915400,876,674,202,5,18,12,32
1619917200,869,666,203,5,18,12,30
1619919000,874,677,197,6,19,10,31
1619920800,880,670,210,5,19,8,28
1619922600,882,668,213,6,19,15,34
1619924400,885,669,216,5,19,9,29
1619926200,872,672,199,4,19,12,31
1619928000,864,669,195,5,19,9,28
1619929800,873,660,213,7,19,14,34
1619931600,881,668,213,5,18,13,32
1619933400,874,664,209,8,18,8,27
1619935200,852,662,191,5,18,7,27
1619937000,864,660,205,6,18,9,29
1619938800,883,669,214,8,18,9,29
1619940600,860,655,206,6,18,15,34
1619942400,874,666,208,6,19,28,47
1619944200,842,653,190,6,19,9,28
1619946000,873,654,219,5,19,6,25
1619947800,857,658,199,8,18,8,27
1619949600,855,656,199,5,18,7,25
1619951400,865,655,210,5,18,5,25
1619953200,856,658,198,4,18,7,26
1619955000,865,663,202,5,18,6,26
1619956800,855,657,198,4,18,6,25
1619958600,859,657,202,5,18,7,26
1619960400,870,658,212,4,18,7,26
1619962200,853,654,200,5,18,7,26
1619964000,847,656,190,7,18,8,27
1619965800,862,658,203,5,18,8,27
1619967600,865,668,197,5,18,8,25
1619969400,870,668,202,4,19,8,25
1619971200,870,662,208,5,19,6,24
1619973000,876,672,203,5,19,10,28
1619974800,893,681,212,5,19,13,32
1619976600,913,684,229,7,19,9,26
1619978400,904,672,232,6,18,7,25
1619980200,911,679,232,6,18,7,25
1619982000,907,669,237,6,18,6,23
1619983800,904,674,230,4,18,7,24
1619985600,902,677,224,5,19,8,26
1619987400,894,668,226,5,19,8,26
1619989200,895,670,225,4,19,10,27
1619991000,895,667,229,4,19,10,27
1619992800,912,674,238,5,19,12,29
1619994600,921,676,245,6,19,11,30
1619996400,923,687,236,5,19,11,30
1619998200,915,683,232,4,18,9,27
1620000000,922,688,233,5,18,9,28
1620001800,911,683,228,5,19,10,30
1620003600,899,679,220,5,19,10,29
1620005400,918,682,237,5,19,9,28
1620007200,898,675,224,7,19,9,29
1620009000,888,670,218,5,19,11,30
1620010800,915,678,237,5,19,9,28
1620012600,922,677,245,5,19,11,30
1620014400,946,687,259,6,18,12,31
1620016200,927,682,245,4,19,29,47
1620018000,908,679,229,5,19,16,36
1620019800,899,675,224,5,19,8,29
1620021600,908,673,236,5,18,8,22
1620023400,891,670,221,5,18,8,20
1620025200,884,671,212,5,18,8,21
1620027000,895,676,218,5,18,32,45
1620028800,894,674,220,5,18,51,64
1620030600,893,670,224,7,18,6,18
1620032400,872,661,211,4,18,5,17
1620034200,893,665,228,8,18,5,19
1620036000,893,664,229,5,18,5,17
1620037800,874,661,213,5,18,6,19
1620039600,879,665,214,5,18,6,18
1620041400,893,671,222,10,18,6,18
1620043200,907,686,222,6,18,5,18
1620045000,941,689,252,6,18,7,20
1620046800,955,684,271,5,19,9,22
1620048600,1006,733,272,8,18,13,25
1620050400,1088,773,315,8,19,21,35
1620052200,1208,826,382,10,19,49,58
1620054000,1267,874,393,10,20,74,89
1620055800,1279,889,390,9,20,51,51
1620057600,1314,900,414,9,20,31,42
1620059400,1321,923,399,11,20,63,73
1620061200,1361,920,441,10,20,60,70
1620063000,1361,946,414,10,20,42,54
1620064800,1346,955,391,15,20,121,129
1620066600,1253,910,343,10,20,96,108
1620068400,1266,922,344,9,20,47,64
1620070200,1324,941,383,9,20,29,40
1620072000,1302,930,371,8,20,34,46
1620073800,1295,935,360,10,21,37,48
1620075600,1302,938,364,10,21,40,52
1620077400,1298,933,366,10,21,46,57
1620079200,1287,922,365,10,21,49,61
1620081000,1279,920,359,10,20,41,53
1620082800,1239,902,337,8,20,34,45
1620084600,1271,907,364,8,20,36,47
1620086400,1249,887,361,8,20,29,41
1620088200,1190,859,332,7,20,31,43
1620090000,1181,836,345,7,20,15,28
1620091800,1140,830,310,7,20,16,28
1620093600,1151,838,313,8,20,15,27
1620095400,1099,818,282,7,20,17,30
1620097200,1095,805,290,10,21,102,109
1620099000,1082,803,280,7,19,73,88
1620100800,1067,786,281,7,20,30,41
1620102600,1049,783,265,6,20,110,121
1620104400,1049,783,266,7,19,41,54
1620106200,1056,782,274,13,20,107,116
1620108000,1048,775,273,5,19,16,31
1620109800,1007,762,245,6,19,14,29
1620111600,1004,753,251,6,19,12,27
1620113400,988,743,245,5,19,14,29
1620115200,1007,749,258,7,19,58,71
1620117000,995,739,257,5,19,16,31
1620118800,974,736,238,4,19,11,26
1620120600,974,735,239,5,19,8,23
1620122400,989,736,253,5,19,52,65
1620124200,978,730,248,7,19,26,40
1620126000,972,730,243,6,19,22,37
1620127800,990,740,250,6,19,71,84
1620129600,998,746,253,7,19,84,95
1620131400,1033,757,276,6,19,34,48
1620133200,1032,771,261,10,19,33,46
1620135000,1081,786,295,7,19,48,63
1620136800,1158,826,332,6,20,21,38
1620138600,1248,885,363,8,20,45,59
1620140400,1288,904,384,11,20,34,48
1620142200,1320,935,385,12,20,78,90
1620144000,1349,946,403,13,20,79,98
1620145800,1327,931,396,12,20,77,90
1620147600,1331,944,387,16,20,39,54
1620149400,1374,977,397,12,20,30,45
1620151200,1364,977,388,11,21,34,49
1620153000,1314,934,380,10,21,36,50
1620154800,1286,928,358,7,20,30,44
1620156600,1323,948,375,12,20,28,44
1620158400,1364,951,413,10,20,29,43
1620160200,1394,979,415,9,20,31,45
1620162000,1507,1042,465,13,20,29,44
1620163800,1447,1010,437,10,20,29,42
1620165600,1413,998,415,9,20,41,55
1620167400,1353,973,380,10,20,59,73
1620169200,1321,952,369,10,20,31,46
1620171000,1263,949,314,8,20,34,51
1620172800,1254,922,331,8,20,27,42
1620174600,1223,895,327,8,20,39,53
1620176400,1209,879,330,7,20,18,35
1620178200,1189,878,311,8,20,25,41
1620180000,1167,873,294,8,20,18,34
1620181800,1123,849,274,6,19,15,31
1620183600,1119,835,285,6,19,15,31
1620185400,1153,845,308,8,19,11,26
1620187200,1144,850,295,7,19,10,25
1620189000,1088,832,256,7,19,15,30
1620190800,1069,820,249,7,19,8,24
1620192600,1081,821,261,5,19,9,25
1620194400,1063,800,264,6,19,10,25
1620196200,1037,792,245,6,19,9,25
1620198000,1042,789,253,6,19,10,25
1620199800,1062,793,269,8,19,16,32
1620201600,1055,777,277,6,19,44,58
1620203400,1070,782,288,7,19,42,56
1620205200,1040,784,256,5,19,8,24
1620207000,1023,785,238,5,19,6,22
1620208800,1029,775,254,8,19,36,50
1620210600,1053,778,276,7,19,38,52
1620212400,1051,775,275,6,19,41,55
1620214200,1024,775,249,6,19,28,43
1620216000,1051,789,262,8,18,9,25
1620217800,1077,802,275,7,19,9,25
1620219600,1072,794,278,7,19,16,32
1620221400,1116,825,291,7,19,22,38
1620223200,1190,874,315,7,19,33,50
1620225000,1309,927,382,13,20,120,132
1620226800,1313,953,360,13,20,131,142
1620228600,1365,971,394,13,20,127,140
1620230400,1380,996,383,13,21,137,148
1620232200,1430,1025,405,18,21,144,156
1620234000,1382,994,388,12,20,85,97
1620235800,1379,983,396,13,20,38,54
1620237600,1366,990,376,11,20,53,70
1620239400,1331,959,371,10,20,33,50
1620241200,1290,927,363,8,20,42,59
1620243000,1352,965,388,9,20,37,54
1620244800,1341,966,375,9,20,50,68
1620246600,1399,990,409,11,20,53,73
1620248400,1418,984,434,14,21,80,102
1620250200,1461,1010,451,14,21,69,89
1620252000,1465,1018,447,10,21,74,95
1620253800,1438,1008,431,11,20,70,95
1620255600,1356,971,385,11,20,30,56
1620257400,1308,947,361,9,20,21,46
1620259200,1308,922,386,9,20,35,62
1620261000,1331,921,410,9,20,36,61
1620262800,1262,915,347,9,20,31,53
1620264600,1229,899,330,10,20,58,78
1620266400,1225,904,322,9,20,59,81
1620268200,1179,849,330,9,20,108,127
1620270000,1161,850,310,7,20,33,55
1620271800,1129,814,315,6,20,10,34
1620273600,1103,802,301,7,20,11,33
1620275400,1061,794,267,7,20,12,35
1620277200,1061,794,267,7,20,9,32
1620279000,1084,791,293,6,20,8,32
1620280800,1046,775,272,9,19,9,31
1620282600,1044,764,280,8,19,8,30
1620284400,1025,761,264,7,19,9,31
1620286200,1021,756,266,5,19,13,36
1620288000,1027,753,274,7,19,41,60
1620289800,1010,750,260,6,19,8,30
1620291600,1007,750,257,7,19,6,29
1620293400,1023,745,277,7,19,7,29
1620295200,1011,749,262,6,19,6,29
1620297000,1011,745,266,5,19,6,28
1620298800,996,752,244,5,19,6,28
1620300600,1007,756,251,6,19,7,29
1620302400,1026,760,266,6,19,9,31
1620304200,1058,770,288,7,19,12,35
1620306000,1079,775,305,8,19,14,37
1620307800,1114,808,306,8,20,64,85
1620309600,1130,825,305,7,20,30,51
1620311400,1294,873,420,10,20,76,95
1620313200,1328,905,423,10,20,31,53
1620315000,1328,900,429,11,20,60,88
1620316800,1304,933,371,11,20,41,61
1620318600,1361,942,419,9,20,37,60
1620320400,1406,947,459,12,20,35,56
1620322200,1379,956,423,12,20,43,66
1620324000,1354,954,399,11,20,29,52
1620325800,1324,936,388,10,20,29,51
1620327600,1246,908,339,9,20,20,56
1620329400,1247,896,351,9,20,20,40
1620331200,1303,923,380,11,20,45,66
1620333000,1332,944,387,12,20,26,47
1620334800,1387,962,425,12,20,48,67
1620336600,1329,929,401,16,21,71,87
1620338400,1351,931,420,11,20,27,45
1620340200,1353,947,406,12,20,35,54
1620342000,1310,931,379,9,20,38,55
1620343800,1279,904,375,9,20,30,48
1620345600,1246,875,372,9,20,25,41
1620347400,1193,847,346,8,20,21,41
1620349200,1172,854,319,8,20,19,37
1620351000,1138,838,300,9,20,17,35
1620352800,1124,828,296,11,20,13,33
1620354600,1125,827,299,8,20,15,34
1620356400,1103,817,285,9,20,16,34
1620358200,1114,821,292,7,20,14,33
1620360000,1075,799,276,6,20,17,36
1620361800,1053,793,260,5,20,20,39
1620363600,1039,786,253,5,20,18,43
1620365400,1050,776,274,5,19,18,38
1620367200,1045,773,271,5,19,11,31
1620369000,1042,770,272,8,19,10,30
1620370800,1052,765,286,5,19,11,40
1620372600,1019,754,265,5,19,14,42
1620374400,997,744,253,7,19,44,61
1620376200,1019,760,260,7,19,11,29
1620378000,1020,751,268,7,19,13,32
1620379800,1000,750,250,5,19,10,28
1620381600,987,749,239,5,19,10,28
1620383400,996,742,254,7,19,10,29
1620385200,1007,744,264,6,19,10,29
1620387000,1028,763,265,6,19,11,29
1620388800,1015,765,251,6,19,10,28
1620390600,1019,765,254,6,19,9,28
1620392400,1062,775,286,8,19,11,30
1620394200,1114,803,312,7,19,15,34
1620396000,1147,808,339,8,20,36,55
1620397800,1241,856,384,10,20,44,59
1620399600,1282,897,386,9,20,36,55
1620401400,1344,931,412,11,20,31,52
1620403200,1375,937,438,11,21,45,61
1620405000,1377,937,439,11,21,100,111
1620406800,1385,951,434,10,21,102,114
1620408600,1400,931,469,11,21,85,98
1620410400,1377,951,426,10,20,43,56
1620412200,1390,938,453,10,20,31,43
1620414000,1363,912,451,9,20,30,46
1620415800,1362,913,450,9,20,24,40
1620417600,1357,922,435,9,20,30,46
1620419400,1393,932,461,10,20,29,47
1620421200,1389,962,428,13,21,53,79
1620423000,1379,956,424,15,21,139,151
1620424800,1346,938,408,14,21,133,143
1620426600,1368,949,420,11,21,93,108
1620428400,1326,934,392,11,21,67,81
1620430200,1292,902,391,9,21,52,68
1620432000,1271,887,383,11,20,37,52
1620433800,1218,860,358,11,20,66,79
1620435600,1219,856,363,9,20,70,84
1620437400,1143,813,330,10,20,63,77
1620439200,1126,802,324,11,20,66,80
1620441000,1129,812,317,11,20,65,79
1620442800,1121,805,316,6,20,27,42
1620444600,1109,819,291,10,20,47,60
1620446400,1126,830,296,6,20,53,66
1620448200,1085,754,331,7,20,57,71
1620450000,1071,749,322,10,20,64,77
1620451800,1059,741,317,9,19,62,76
1620453600,1045,738,308,6,19,27,42
1620455400,1034,737,297,5,19,10,25
1620457200,1036,736,300,6,19,8,23
1620459000,1055,736,319,6,19,15,30
1620460800,1036,728,308,5,19,43,57
1620462600,1035,740,295,8,19,8,22
1620464400,1042,736,306,6,19,7,22
1620466200,1030,733,297,5,19,7,22
1620468000,1042,741,301,7,19,7,22
1620469800,1034,740,293,5,19,9,24
1620471600,1018,734,284,5,19,6,21
1620473400,1025,733,292,5,19,6,22
1620475200,1023,727,296,6,19,6,22
1620477000,1013,732,281,6,19,6,22
1620478800,1013,731,282,6,19,7,22
1620480600,1012,734,279,5,19,9,24
1620482400,998,734,264,5,19,11,26
1620484200,1014,738,276,6,19,10,24
1620486000,1040,755,285,5,19,8,22
1620487800,1027,735,292,6,19,7,20
1620489600,1029,735,294,5,19,8,22
1620491400,1030,743,287,6,19,17,30
1620493200,1033,744,288,7,19,30,43
1620495000,1062,752,311,6,19,8,21
1620496800,1057,754,303,6,19,9,22
1620498600,1040,749,291,5,18,6,20
1620500400,1055,746,309,6,19,7,21
1620502200,1053,740,313,6,19,6,20
1620504000,1072,773,299,5,19,8,21
1620505800,1051,746,305,6,19,30,43
1620507600,1080,746,335,5,19,24,37
1620509400,1071,744,327,5,19,34,47
1620511200,1041,741,300,7,19,42,54
1620513000,1043,738,305,5,19,9,24
1620514800,1059,739,320,4,19,7,23
1620516600,1044,762,283,6,19,12,26
1620518400,1051,732,319,4,18,9,24
1620520200,1039,738,301,4,18,10,25
1620522000,993,704,290,6,19,8,24
1620523800,1001,700,301,6,19,13,28
1620525600,982,705,277,6,19,9,23
1620527400,951,694,257,6,19,8,23
1620529200,969,683,286,5,19,9,25
1620531000,982,698,283,6,19,16,31
1620532800,980,686,294,8,20,100,113
1620534600,993,706,288,8,19,9,24
1620536400,974,689,284,6,19,8,23
1620538200,953,686,267,5,19,7,22
1620540000,985,699,285,6,19,8,23
1620541800,1013,683,331,5,19,10,26
1620543600,1018,694,324,5,19,7,22
1620545400,933,690,243,5,19,17,32
1620547200,964,703,260,7,19,41,55
1620549000,949,686,263,5,19,6,21
1620550800,956,682,274,7,19,8,23
1620552600,957,695,262,6,19,7,21
1620554400,967,703,264,5,19,5,20
1620556200,977,699,278,4,19,7,22
1620558000,959,685,274,6,19,6,20
1620559800,965,683,281,5,19,8,24
1620561600,1047,754,293,5,19,7,23
1620563400,1033,760,273,6,19,8,23
1620565200,967,692,275,6,19,9,24
1620567000,974,696,277,6,19,12,27
1620568800,976,714,262,5,18,9,24
1620570600,986,706,281,6,19,12,26
1620572400,995,712,283,5,18,10,23
1620574200,972,684,288,8,19,11,23
1620576000,935,672,263,6,19,9,23
1620577800,993,744,249,5,19,10,23
1620579600,1014,708,305,6,19,10,23
1620581400,1015,709,306,6,19,52,64
1620583200,992,698,294,6,19,8,22
1620585000,992,707,285,10,18,7,21
1620586800,979,692,286,5,18,10,24
1620588600,977,707,270,6,18,8,22
1620590400,1090,765,325,6,19,8,21
1620592200,1075,735,341,7,18,9,22
1620594000,1024,713,311,5,19,10,23
1620595800,1030,717,312,6,19,9,23
1620597600,1026,706,320,7,19,7,21
1620599400,1018,700,318,6,19,9,24
1620601200,1000,708,292,6,19,9,25
1620603000,1013,701,313,8,18,8,24
1620604800,1034,723,311,5,18,10,25
1620606600,1040,721,319,6,18,10,25
1620608400,1033,736,297,6,18,13,28
1620610200,1055,771,285,5,18,8,23
1620612000,985,710,275,6,18,11,26
1620613800,977,694,283,5,18,9,23
1620615600,989,696,293,5,18,10,25
1620617400,1004,717,287,6,19,10,25
1620619200,966,700,266,6,18,12,27
1620621000,962,699,263,5,18,14,28
1620622800,978,691,286,6,18,13,29
1620624600,1009,708,301,5,18,8,24
1620626400,926,679,247,5,18,9,25
1620628200,938,691,247,5,18,10,25
1620630000,977,724,253,5,18,10,24
1620631800,937,694,244,4,18,27,42
1620633600,934,669,265,5,18,66,82
1620635400,1001,709,292,6,18,20,35
1620637200,953,670,283,5,18,12,27
1620639000,1093,864,230,6,18,11,26
1620640800,965,699,266,6,18,7,22
1620642600,965,688,277,6,18,8,23
1620644400,945,663,282,6,18,8,23
1620646200,955,682,273,5,18,8,23
1620648000,950,680,270,9,18,12,27
1620649800,976,685,291,10,18,78,92
1620651600,1039,742,298,8,18,54,68
1620653400,1037,717,320,8,18,34,48
1620655200,1091,739,352,7,19,25,40
1620657000,1400,987,413,10,19,54,66
1620658800,1277,845,431,11,20,71,86
1620660600,1253,860,393,11,20,67,79
1620662400,1293,865,429,13,20,80,93
1620664200,1364,913,451,10,20,53,72
1620666000,1332,876,457,9,20,40,74
1620667800,1276,852,424,11,20,35,50
1620669600,1324,862,462,13,20,35,50
1620671400,1346,859,487,10,20,38,54
1620673200,1248,840,408,10,20,45,60
1620675000,1284,861,424,10,20,28,41
1620676800,1327,875,451,11,20,36,49
1620678600,1392,895,497,9,20,35,48
1620680400,1389,926,463,9,20,36,50
1620682200,1378,906,472,9,20,42,55
1620684000,1382,884,498,12,21,40,55
1620685800,1367,895,471,13,20,62,77
1620687600,1410,897,513,9,20,39,54
1620689400,1393,886,507,9,20,42,57
1620691200,1325,859,466,10,20,29,44
1620693000,1286,830,457,10,20,26,41
1620694800,1316,822,494,9,20,23,38
1620696600,1303,821,482,9,20,22,34
1620698400,1242,821,421,7,20,19,31
1620700200,1175,794,380,7,20,15,27
1620702000,1166,785,381,7,20,22,34
1620703800,1116,783,334,8,19,17,30
1620705600,1158,872,286,7,20,18,30
1620707400,1115,771,345,7,20,23,35
1620709200,1098,748,349,7,20,17,29
1620711000,1094,748,346,6,20,15,28
1620712800,1041,731,310,6,20,13,25
1620714600,1031,725,306,6,19,13,25
1620716400,1042,725,318,6,19,13,26
1620718200,1033,731,302,7,19,19,33
1620720000,1009,716,292,10,19,45,56
1620721800,1016,715,301,7,19,71,80
1620723600,1064,714,350,7,19,11,24
1620725400,1039,708,331,6,19,10,22
1620727200,1040,726,313,7,19,10,23
1620729000,1007,728,280,6,19,11,23
1620730800,1019,718,301,7,19,11,23
1620732600,992,716,277,6,19,11,24
1620734400,1022,713,309,6,19,12,24
1620736200,1025,724,301,6,19,17,29
1620738000,1066,750,316,6,19,13,25
1620739800,1120,777,343,8,19,18,30
1620741600,1193,811,382,9,20,27,40
1620743400,1301,865,436,9,20,33,43
1620745200,1344,875,469,8,20,47,58
1620747000,1363,908,455,11,20,31,42
1620748800,1424,931,493,9,21,32,44
1620750600,1430,951,480,10,21,38,49
1620752400,1450,970,480,11,21,53,63
1620754200,1452,960,492,14,20,44,58
1620756000,1357,950,406,10,21,45,58
1620757800,1438,924,514,11,20,40,50
1620759600,1433,914,518,12,20,29,34
1620761400,1378,905,473,12,20,35,43
1620763200,1403,912,491,13,20,52,61
1620765000,1458,930,528,12,21,58,65
1620766800,1489,922,567,13,21,90,96
1620768600,1485,936,548,11,21,45,51
1620770400,1400,932,468,12,21,43,52
1620772200,1435,958,477,11,21,41,49
1620774000,1323,922,401,10,21,67,72
1620775800,1312,899,413,11,21,49,56
1620777600,1289,874,416,8,21,31,34
1620779400,1233,851,382,7,20,25,31
1620781200,1236,843,393,7,21,18,27
1620783000,1204,839,365,8,20,18,26
1620784800,1151,814,337,7,20,15,24
1620786600,1108,801,307,9,20,24,34
1620788400,1150,816,333,7,20,20,28
1620790200,1129,798,331,7,20,15,23
1620792000,1102,783,319,7,20,13,21
1620793800,1079,764,316,7,20,14,26
1620795600,1067,746,320,8,20,14,22
1620797400,1065,745,320,7,20,12,21
1620799200,1055,750,304,7,20,11,19
1620801000,1036,751,285,8,20,11,19
1620802800,1026,738,288,10,20,13,21
1620804600,1028,740,287,10,19,15,23
1620806400,1035,726,309,7,20,45,51
1620808200,1009,725,284,6,20,10,18
1620810000,1026,726,300,6,20,9,19
1620811800,1019,718,301,7,20,8,16
1620813600,1024,723,302,7,20,8,16
1620815400,1006,715,291,6,20,8,16
1620817200,1014,720,294,5,20,9,17
1620819000,1026,719,307,7,20,9,20
1620820800,1042,729,314,13,20,11,19
1620822600,1089,745,343,8,20,13,20
1620824400,1154,775,378,8,20,14,24
1620826200,1165,787,379,8,20,19,27
1620828000,1215,813,402,9,21,28,37
1620829800,1361,880,481,10,21,35,44
1620831600,1413,910,503,12,21,34,43
1620833400,1424,943,481,11,21,30,40
1620835200,1440,956,485,10,21,65,76
1620837000,1440,970,471,11,21,49,61
1620838800,1480,967,513,11,21,42,55
1620840600,1505,980,525,10,21,33,46
1620842400,1522,1008,514,11,21,29,42
1620844200,1502,997,505,10,21,35,47
1620846000,1440,963,477,8,21,29,40
1620847800,1437,953,485,9,21,24,35
1620849600,1489,955,534,9,21,27,37
1620851400,1455,972,484,11,21,46,56
1620853200,1479,967,512,11,21,51,65
1620855000,1429,952,477,14,21,42,54
1620856800,1431,940,491,12,21,45,55
1620858600,1422,949,473,10,21,40,51
1620860400,1350,931,419,12,21,38,48
1620862200,1349,958,391,12,21,30,43
1620864000,1204,865,339,9,21,29,42
1620865800,1187,853,334,8,21,22,35
1620867600,1167,843,323,9,21,25,37
1620869400,1131,825,305,7,21,52,61
1620871200,1089,806,283,7,21,21,34
1620873000,1081,799,283,7,20,16,29
1620874800,1082,796,286,7,21,18,34
1620876600,1085,803,282,9,21,19,35
1620878400,1071,791,279,7,21,20,35
1620880200,1058,791,268,7,21,18,33
1620882000,1047,785,263,8,21,14,29
1620883800,1036,787,249,7,21,13,27
1620885600,1016,772,244,5,21,13,28
1620887400,1022,774,247,8,20,30,45
1620889200,1006,764,242,7,20,13,28
1620891000,1008,761,247,6,20,19,34
1620892800,994,753,241,7,20,12,30
1620894600,1003,755,248,6,20,11,28
1620896400,996,753,242,6,20,10,25
1620898200,987,754,232,7,20,9,24
1620900000,995,747,248,6,20,9,24
1620901800,1003,747,256,6,20,9,26
1620903600,998,751,247,6,20,16,24
1620905400,991,754,237,6,20,10,28
1620907200,989,757,232,6,20,12,31
1620909000,1010,758,251,6,20,19,34
1620910800,1033,770,263,7,20,20,34
1620912600,1071,787,285,8,20,19,33
